92	74	74	89	74	69	68	71
91	73	70	85	71	74	75	74
74	70	77	75	68	70	69	78
74	74	86	74	86	64	76	79
82	72	74	84	69	67	72	74
80	74	74	85	74	70	74	74
74	64	90	69	70	80	69	83
81	74	73	85	74	74	80	76
84	70	74	74	72	82	72	80
89	82	93	85	73	74	74	83
86	74	74	82	72	59	69	77
89	72	74	85	70	68	65	78
90	74	72	86	71	74	72	73
74	85	71	86	68	70	72	83
85	73	72	73	72	81	72	90
90	73	70	73	71	78	67	71


