0.076415 ,0.182970 ,0.152217 ,0.103906 ,0.570893 ,0.382240 ,0.212137 ,0.385046 ,0.204632 ,0.372640 ,0.462085 ,0.722504 ,0.024560 ,0.244406 ,0.741866 ,0.338696 ,0.503163 ,0.229656 
0.177383 ,0.416956 ,0.791177 ,0.499301 ,0.291895 ,0.409172 ,0.003564 ,0.285819 ,0.155636 ,1.942853 ,0.130010 ,0.567269 ,0.510584 ,0.327651 ,0.504218 ,0.192204 ,0.648053 ,0.056350 
0.124167 ,0.797630 ,0.027874 ,0.499301 ,0.202626 ,0.802678 ,0.103578 ,0.147120 ,0.006851 ,0.907293 ,0.086609 ,1.219642 ,0.134728 ,0.166511 ,0.621604 ,0.201126 ,1.420682 ,0.199999 
0.124167 ,1.082034 ,0.087765 ,0.418973 ,0.002673 ,0.587474 ,0.508795 ,0.029191 ,0.126168 ,0.659263 ,0.648190 ,0.628905 ,0.080987 ,0.053084 ,1.136306 ,0.125978 ,0.082864 ,0.056350 
0.181031 ,1.229363 ,0.091772 ,0.025964 ,0.570893 ,0.013054 ,0.696111 ,0.385046 ,0.044741 ,0.907293 ,1.084638 ,0.325452 ,0.189882 ,0.327651 ,0.504218 ,0.640042 ,0.474572 ,0.280133 
0.124167 ,0.416956 ,0.209433 ,0.977576 ,0.165722 ,0.802678 ,0.164824 ,0.029191 ,0.071064 ,0.806820 ,0.305188 ,1.219642 ,0.028072 ,0.415666 ,0.621604 ,0.134747 ,0.082864 ,0.353583 
0.073054 ,0.303301 ,0.087765 ,0.774819 ,0.002673 ,0.013054 ,0.003564 ,0.117344 ,0.071064 ,0.806820 ,0.195344 ,0.947496 ,0.077440 ,0.089555 ,0.170919 ,0.004326 ,0.919575 ,0.037541 
0.299152 ,0.932309 ,0.213558 ,0.690678 ,0.077796 ,1.032579 ,0.003564 ,0.285819 ,0.204632 ,0.806820 ,1.029311 ,0.325452 ,0.189882 ,0.327651 ,0.389098 ,0.134747 ,0.950823 ,0.132205 
0.026434 ,0.182970 ,0.213558 ,1.387308 ,0.124089 ,0.832365 ,0.274869 ,0.238516 ,0.085377 ,0.659263 ,0.577359 ,0.722504 ,0.243218 ,0.089555 ,0.874084 ,0.268927 ,0.082864 ,0.056350 
0.023126 ,0.932309 ,0.091772 ,1.129219 ,0.042814 ,1.032579 ,0.637116 ,0.029191 ,0.126168 ,1.942853 ,1.029311 ,1.219642 ,0.510584 ,0.055505 ,0.993832 ,0.566595 ,1.111100 ,0.527133 
0.023126 ,1.082034 ,0.544195 ,1.387308 ,0.077796 ,0.382240 ,0.157586 ,0.014592 ,0.155636 ,0.806820 ,0.195344 ,0.785767 ,0.024560 ,0.089555 ,0.396713 ,0.201126 ,0.333147 ,0.300753 
0.367356 ,0.055590 ,0.476404 ,0.690678 ,0.291895 ,1.064655 ,0.439979 ,0.301891 ,0.204632 ,0.514781 ,0.696224 ,1.290865 ,0.307207 ,0.324765 ,0.389098 ,0.259786 ,0.082864 ,0.442821 
0.026434 ,0.182970 ,0.276186 ,0.286742 ,0.042814 ,0.615500 ,0.219462 ,0.014592 ,0.085377 ,0.610798 ,0.696224 ,0.785767 ,0.024560 ,0.055505 ,1.136306 ,0.004326 ,0.333147 ,0.442821 
0.073054 ,0.797630 ,0.031858 ,0.499301 ,0.037452 ,0.832365 ,0.331260 ,0.301891 ,0.006851 ,0.092707 ,0.416794 ,1.290865 ,0.080987 ,0.089555 ,0.750002 ,0.192204 ,0.950823 ,0.280133 
0.367356 ,0.932309 ,0.476404 ,1.067784 ,0.165722 ,0.013054 ,0.563201 ,0.014592 ,0.018854 ,0.325661 ,1.084638 ,0.475798 ,0.134728 ,0.128938 ,1.136306 ,0.640042 ,1.111100 ,0.180447 
0.177383 ,1.229363 ,0.091772 ,0.553363 ,0.291895 ,0.209471 ,0.696111 ,0.634713 ,0.058709 ,0.806820 ,0.530867 ,0.722504 ,0.307207 ,0.415666 ,0.396713 ,0.476416 ,1.078467 ,0.527133 
0.177383 ,0.182970 ,0.791177 ,1.129219 ,0.077796 ,1.064655 ,0.637116 ,0.634713 ,0.018854 ,1.061817 ,0.195344 ,0.415380 ,0.303093 ,0.163982 ,0.993832 ,0.566595 ,1.420682 ,0.056350 
